work_year,experience_level,employment_type,job_title,salary_in_usd,remote_ratio,company_size,employees_residence,companys_location
2023,SE-Senior/Expert,Full time,Data Engineer,250000,0,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Data Analytics Manager,160000,100,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Data Analytics Manager,120000,100,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Machine Learning Engineer,289076,0,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Machine Learning Engineer,202353,0,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Data Analyst,155000,0,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Data Engineer,200000,0,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Data Scientist,157750,100,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Data Scientist,104650,100,M,United States of America,United States of America
2023,MI-Mid/Intermediate,Full time,Data Scientist,180000,100,M,United States of America,United States of America
2023,MI-Mid/Intermediate,Full time,Data Scientist,140000,100,M,United States of America,United States of America
2023,EX-Executive/Director,Full time,Data Scientist,200000,0,M,United States of America,United States of America
2023,EX-Executive/Director,Full time,Data Scientist,145000,0,M,United States of America,United States of America
2023,MI-Mid/Intermediate,Full time,Lead Data Analyst,68000,0,L,United States of America,United States of America
2023,EN-Entry/Junior,Full time,BI Data Engineer,60000,100,M,United States of America,United States of America
2023,MI-Mid/Intermediate,Full time,Data Engineer,125000,0,M,United States of America,United States of America
2023,MI-Mid/Intermediate,Full time,Data Engineer,90000,0,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Data Analyst,105000,100,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Data Analyst,90000,100,M,United States of America,United States of America
2023,EN-Entry/Junior,Full time,Research Engineer,155000,0,M,United States of America,United States of America
2023,EN-Entry/Junior,Full time,Research Engineer,125000,0,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Machine Learning Engineer,241000,0,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Machine Learning Engineer,181000,0,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Data Scientist,252000,0,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Data Scientist,154000,0,M,United States of America,United States of America
2023,EX-Executive/Director,Full time,Data Architect,180000,0,M,United States of America,United States of America
2023,EX-Executive/Director,Full time,Data Architect,155000,0,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Data Scientist,191765,0,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Data Scientist,134236,0,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Data Engineer,146000,0,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Data Engineer,75000,0,M,United States of America,United States of America
2023,EN-Entry/Junior,Full time,Data Analyst,64200,100,M,United States of America,United States of America
2023,EN-Entry/Junior,Full time,Data Analyst,56100,100,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Machine Learning Engineer,170000,0,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Data Analyst,208450,100,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Data Analyst,170550,100,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Machine Learning Engineer,125000,0,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Machine Learning Engineer,100000,0,M,United States of America,United States of America
2023,MI-Mid/Intermediate,Full time,Data Manager,135000,0,M,United States of America,United States of America
2023,MI-Mid/Intermediate,Full time,Data Manager,120000,0,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Data Scientist,200000,100,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Data Scientist,170000,100,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Data Scientist,171250,0,M,Ireland,Ireland
2023,SE-Senior/Expert,Full time,Data Scientist,113750,0,M,Ireland,Ireland
2023,SE-Senior/Expert,Full time,Data Analyst,153600,0,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Data Analyst,100500,0,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Machine Learning Engineer,115000,100,M,Canada,Canada
2023,SE-Senior/Expert,Full time,Machine Learning Engineer,95000,100,M,Canada,Canada
2023,MI-Mid/Intermediate,Full time,Data Analyst,182500,0,M,United States of America,United States of America
2023,MI-Mid/Intermediate,Full time,Data Analyst,121500,0,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Data Engineer,203100,0,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Data Engineer,114500,0,M,United States of America,United States of America
2023,MI-Mid/Intermediate,Full time,Data Analyst,72914,0,M,United Kingdom,United Kingdom
2023,MI-Mid/Intermediate,Full time,Data Analyst,54685,0,M,United Kingdom,United Kingdom
2023,EN-Entry/Junior,Full time,Data Engineer,92700,100,M,United States of America,United States of America
2023,EN-Entry/Junior,Full time,Data Engineer,61800,100,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Data Engineer,130000,100,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Data Scientist,258000,0,M,Canada,Canada
2023,SE-Senior/Expert,Full time,Data Scientist,190000,0,M,Canada,Canada
2023,MI-Mid/Intermediate,Full time,Data Architect,167500,0,M,United States of America,United States of America
2023,MI-Mid/Intermediate,Full time,Data Architect,106500,0,M,United States of America,United States of America
2023,MI-Mid/Intermediate,Full time,Data Engineer,146000,0,M,United States of America,United States of America
2023,MI-Mid/Intermediate,Full time,Data Engineer,75000,0,M,United States of America,United States of America
2022,EN-Entry/Junior,Full time,Data Engineer,59888,100,L,Netherlands,Netherlands
2023,EX-Executive/Director,Full time,Data Engineer,286000,100,M,United States of America,United States of America
2023,EX-Executive/Director,Full time,Data Engineer,207000,100,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Data Analyst,80000,100,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Data Engineer,223250,0,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Data Engineer,178600,0,M,United States of America,United States of America
2023,EX-Executive/Director,Full time,Director of Data Science,353200,0,M,United States of America,United States of America
2023,EX-Executive/Director,Full time,Director of Data Science,249300,0,M,United States of America,United States of America
2023,MI-Mid/Intermediate,Full time,Machine Learning Scientist,230000,0,M,United States of America,United States of America
2023,MI-Mid/Intermediate,Full time,Machine Learning Scientist,220000,0,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Data Scientist,297300,100,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Data Scientist,198200,100,M,United States of America,United States of America
2023,MI-Mid/Intermediate,Full time,Research Scientist,210000,100,M,United States of America,United States of America
2023,MI-Mid/Intermediate,Full time,Research Scientist,151800,100,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Data Scientist,317070,0,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Data Scientist,170730,0,M,United States of America,United States of America
2023,EN-Entry/Junior,Full time,Business Data Analyst,21461,0,M,Spain,Spain
2023,SE-Senior/Expert,Full time,AI Developer,108000,0,M,Ukraine,Ukraine
2023,SE-Senior/Expert,Full time,AI Developer,60000,0,M,Ukraine,Ukraine
2023,MI-Mid/Intermediate,Full time,MLOps Engineer,134000,100,M,United States of America,United States of America
2023,MI-Mid/Intermediate,Full time,MLOps Engineer,124000,100,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Data Engineer,171250,0,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Data Engineer,113750,0,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Data Scientist,225000,0,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Data Scientist,175000,0,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Data Engineer,230000,0,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Data Engineer,124500,0,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Data Analyst,175000,0,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Data Analyst,148700,0,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Data Analyst,125600,0,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Research Scientist,200000,0,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Research Scientist,150000,0,M,United States of America,United States of America
2023,EN-Entry/Junior,Full time,Research Engineer,160000,0,M,United States of America,United States of America
2023,EN-Entry/Junior,Full time,Research Engineer,120000,0,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Data Analyst,185000,100,M,United States of America,United States of America
2023,SE-Senior/Expert,Full time,Data Analyst,120250,100,M,United States of America,United States of America
